StationID,Facility,URL,Phone,Office Div,Location 1,Address,Lat,Lon
125,Lowell Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=5436&r=1,978-453-1151 Or 877-927-8387,Veterans Health Administration: VISN 1: VA New England Healthcare System,"10 George Street
Lowell, MA 01852
(42.64227900800046, -71.30622082799965)","10 George Street
Lowell, MA 01852
",42.642279008,-71.306220828
108,Manchester Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=422&r=1,603-668-7060 Or 603-668-7060,Veterans Health Administration: VISN 1: VA New England Healthcare System,"1461 Hooksett Rd
Hooksett, NH 03106
(43.070077153000454, -71.45004840799965)","1461 Hooksett Rd
Hooksett, NH 03106
",43.070077153,-71.450048408
128,New Bedford Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=5437&r=1,508-999-6920 Or 877-927-8387,Veterans Health Administration: VISN 1: VA New England Healthcare System,"73 Huttleton Ave
Fairhaven, MA 02719
(41.6441927780005, -70.89927450999966)","73 Huttleton Ave
Fairhaven, MA 02719
",41.644192778,-70.89927451
116,New Haven Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=654&r=1,203-932-9899 Or 877-927-8387,Veterans Health Administration: VISN 1: VA New England Healthcare System,"141 Captain Thomas Blvd
West Haven, CT 06516
(41.26004024800045, -72.94351037699965)","141 Captain Thomas Blvd
West Haven, CT 06516
",41.260040248,-72.943510377
127,Norwich Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=655&r=1,860-887-1755 Or 877-927-8387,Veterans Health Administration: VISN 1: VA New England Healthcare System,"2 Cliff St
Norwich, CT 06360
(41.52466074300048, -72.07322030599966)","2 Cliff St
Norwich, CT 06360
",41.524660743,-72.073220306
115,Portland Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=5438&r=1,207-780-3584 Or 877-927-8387,Veterans Health Administration: VISN 1: VA New England Healthcare System,"475 Stevens Ave
Portland, ME 04103
(43.67493639300045, -70.29501006099963)","475 Stevens Ave
Portland, ME 04103
",43.674936393,-70.295010061
113,Providence Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=484&r=1,401-739-0167 Or 877-927-8387,Veterans Health Administration: VISN 1: VA New England Healthcare System,"2038 Warwick Ave
Warwick, RI 02889
(41.720946952000475, -71.40382953299962)","2038 Warwick Ave
Warwick, RI 02889
",41.720946952,-71.403829533
130,Sanford Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=5439&r=1,207-490-1513 Or 877-927-8387,Veterans Health Administration: VISN 1: VA New England Healthcare System,"628 Main Street
Springvale, ME 04083
(43.4552695320005, -70.78991074999965)","628 Main Street
Springvale, ME 04083
",43.455269532,-70.78991075
118,South Burlington Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=477&r=1,802-862-1806 Or 877-927-8387,Veterans Health Administration: VISN 1: VA New England Healthcare System,"359 Dorset St
South Burlington, VT 05403
(44.45924970900046, -73.17981007499964)","359 Dorset St
South Burlington, VT 05403
",44.459249709,-73.179810075
103,Springfield Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=633&r=1,413-737-5167 Or 855-259-1758,Veterans Health Administration: VISN 1: VA New England Healthcare System,"95 Ashley Avenue
West Springfield, MA 01089
(42.1390196800005, -72.62441112299967)","95 Ashley Avenue
West Springfield, MA 01089
",42.13901968,-72.624411123
122,White River Junction Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=478&r=1,802-295-2908 Or 877-927-8387,Veterans Health Administration: VISN 1: VA New England Healthcare System,,,#VALUE!,#VALUE!
126,Worcester Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=635&r=1,508-753-7902 Or 877-927-8387,Veterans Health Administration: VISN 1: VA New England Healthcare System,"691 Grafton Street
Worcester, MA 01604
(42.2503797060005, -71.77012049299964)","691 Grafton Street
Worcester, MA 01604
",42.250379706,-71.770120493
10N2,VISN 2: VA Health Care Upstate New York ,http://www.visn2.va.gov/,518-626-7300,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"113 Holland Avenue
Albany, NY 12208
(42.651486960000454, -73.77629965399967)","113 Holland Avenue
Albany, NY 12208
",42.65148696,-73.776299654
528,VA Western New York Healthcare System ,http://www.buffalo.va.gov/,716-834-9200 Or 716-834-9200,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"3495 Bailey Avenue
Buffalo, NY 14215
(42.950826616000484, -78.81367395599966)","3495 Bailey Avenue
Buffalo, NY 14215
",42.950826616,-78.813673956
528A8,Albany VA Medical Center: Samuel S. Stratton ,http://www.albany.va.gov/,518-626-5000 Or 518-626-5000,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"113 Holland Avenue
Albany, NY 12208
(42.651486960000454, -73.77629965399967)","113 Holland Avenue
Albany, NY 12208
",42.65148696,-73.776299654
528A6,Bath VA Medical Center ,http://www.bath.va.gov/,607-664-4000 Or 607-664-4000,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"76 Veterans Avenue
Bath, NY 14810
(42.3433514080005, -77.34772350999964)","76 Veterans Avenue
Bath, NY 14810
",42.343351408,-77.34772351
528A5,Canandaigua VA Medical Center ,http://www.canandaigua.va.gov/,585-394-2000 Or 800-204-9917,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"400 Fort Hill Avenue
Canandaigua, NY 14424
(42.90078294700049, -77.27083971999963)","400 Fort Hill Avenue
Canandaigua, NY 14424
",42.900782947,-77.27083972
528A7,Syracuse VA Medical Center ,http://www.syracuse.va.gov/,315-425-4400 Or 315-425-4400,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"800 Irving Avenue
Syracuse, NY 13210
(43.0387194540005, -76.13817062699962)","800 Irving Avenue
Syracuse, NY 13210
",43.038719454,-76.138170627
528A4,VA Western New York Healthcare System at Batavia ,http://www.buffalo.va.gov/batavia.asp,585-297-1000,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"222 Richmond Avenue
Batavia, NY 14020
(43.010629114000494, -78.20084019499967)","222 Richmond Avenue
Batavia, NY 14020
",43.010629114,-78.200840195
528,VA Western New York Healthcare System at Buffalo ,http://www.buffalo.va.gov/,716-834-9200 Or 716-834-9200,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"3495 Bailey Avenue
Buffalo, NY 14215
(42.950826616000484, -78.81367395599966)","3495 Bailey Avenue
Buffalo, NY 14215
",42.950826616,-78.813673956
528,Behavioral Health Facility ,http://www.va.gov/directory/guide/facility.asp?id=6125&r=1,315-425-4400 X 53463,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"620 Erie Blvd
Syracuse, NY 13204
(43.04928695900048, -76.16391807899964)","620 Erie Blvd
Syracuse, NY 13204
",43.049286959,-76.163918079
528G5,Auburn VA Outpatient Clinic ,http://www.syracuse.va.gov/locations/Auburn_Community_Based_Outpatient_Clinic.asp,315-255-7002,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"17 Lansing Street
Auburn, NY 13021
(42.94077890900047, -76.56374077199968)","17 Lansing Street
Auburn, NY 13021
",42.940778909,-76.563740772
528G3,Bainbridge VA Outpatient Clinic ,http://www.albany.va.gov/locations/Bainbridge.asp,607-967-8590,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"109 Main Street
Bainbridge, NY 13733
(42.29866211400048, -75.48861819499967)","109 Main Street
Bainbridge, NY 13733
",42.298662114,-75.488618195
528GN,Binghamton VA Outpatient Clinic ,http://www.syracuse.va.gov/locations/Binghamton_Community_Based_Outpatient_Clinic.asp,607-772-9100,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"425 Robinson St
Binghamton, NY 13901
(42.108244854000475, -75.86668024599965)","425 Robinson St
Binghamton, NY 13901
",42.108244854,-75.866680246
528G7,Catskill VA Outpatient Clinic ,http://www.albany.va.gov/locations/catskill.asp,518-943-7515,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,,,#VALUE!,#VALUE!
528GY,Clifton Park VA Outpatient Clinic ,http://www.albany.va.gov/locations/clifton_park.asp,518-383-8506,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"1673 Route
Clifton Park, NY 12065
(42.85214247100049, -73.77904621799968)","1673 Route
Clifton Park, NY 12065
",42.852142471,-73.779046218
528G4,Coudersport ,http://www.bath.va.gov/locations/Coudersport.asp,814-260-9342,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"24 Maple View Lane
Coudersport, NY 16915
(41.77553266300049, -77.99759902299968)","24 Maple View Lane
Coudersport, NY 16915
",41.775532663,-77.997599023
528GC,Dunkirk VA Outpatient Clinic ,http://www.buffalo.va.gov/locations/Dunkirk.asp,800-310-5001,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"166 4th Street
Dunkirk, NY 14048
(42.48141287900046, -79.34621594999965)","166 4th Street
Dunkirk, NY 14048
",42.481412879,-79.34621595
528G4,Elmira VA Outpatient Clinic ,http://www.bath.va.gov/locations/elmira.asp,877-845-3247,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"2E Elmira
NY 14901
(42.09492098300046, -76.80065863299967)","2E Elmira
NY 14901
",42.094920983,-76.800658633
528G6,Fonda VA Outpatient Clinic ,http://www.albany.va.gov/locations/fonda.asp,518-853-1247,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"2623 State Highway
Fonda, NY 12068
(42.95662247300049, -74.38699938799965)","2623 State Highway
Fonda, NY 12068
",42.956622473,-74.386999388
528GT,Glens Falls VA Outpatient Clinic ,http://www.albany.va.gov/locations/glen.asp,518-798-6066,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"84 Broad St
Glens Falls, NY 12801
(43.30715976500045, -73.65149110499965)","84 Broad St
Glens Falls, NY 12801
",43.307159765,-73.651491105
528GB,Jamestown VA Outpatient Clinic ,http://www.buffalo.va.gov/locations/Jamestown.asp,716-338-1511,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"608 3rd Street
Jamestown, NY 14701
(42.094247632000474, -79.25434437499968)","608 3rd Street
Jamestown, NY 14701
",42.094247632,-79.254344375
528GZ,Kingston VA Outpatient Clinic ,http://www.albany.va.gov/locations/Kingston.asp,845-331-8322,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"63 Hurley Ave
Kingston, NY 12401
(41.93678029600045, -74.02799015299968)","63 Hurley Ave
Kingston, NY 12401
",41.936780296,-74.027990153
528GQ,Lackawanna VA Outpatient Clinic ,http://www.buffalo.va.gov/locations/lackawanna.asp,716-822-5944,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"227 Ridge Road
Lackawanna, NY 14218
(42.82706938000047, -78.84295070099967)","227 Ridge Road
Lackawanna, NY 14218
",42.82706938,-78.842950701
528GK,Lockport VA Outpatient Clinic ,http://www.buffalo.va.gov/locations/Lockport_Community_Based_Outpatient_Clinic.asp,716-438-3890,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"5883 Snyder Drive
Lockport, NY 14094
(43.13574969600046, -78.69363103699965)","5883 Snyder Drive
Lockport, NY 14094
",43.135749696,-78.693631037
528G1,Malone VA Outpatient Clinic ,http://www.albany.va.gov/locations/malone.asp,518-483-1529,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"3372 State Route 11
Malone, NY 12953
(44.847829350000495, -74.31397038899968)","3372 State Route 11
Malone, NY 12953
",44.84782935,-74.313970389
528G5,Mansfield ,http://www.bath.va.gov/locations/Mansfield.asp,570-662-0507,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"63 Third Street
Mansfield, PA 16933
(41.79971080700045, -77.07328860099966)","63 Third Street
Mansfield, PA 16933
",41.799710807,-77.073288601
528GL,Massena VA Outpatient Clinic ,http://www.syracuse.va.gov/locations/Massena_Community_Based_Outpatient_Clinic.asp,315-769-4253,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"1 Hospital Dr
Massena, NY 13662
(44.936788941000486, -74.90829009999965)","1 Hospital Dr
Massena, NY 13662
",44.936788941,-74.9082901
528GD,Niagara Falls VA Outpatient Clinic ,http://www.buffalo.va.gov/locations/Niagara_Falls.asp,800-223-4810 X 65295,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"2201 Pine Avenue
Niagara Falls, NY 14301-2300
(43.095109849000494, -79.03527008599963)","2201 Pine Avenue
Niagara Falls, NY 14301-2300
",43.095109849,-79.035270086
528GR,Olean VA Outpatient Clinic ,http://www.buffalo.va.gov/locations/Olean_Community_Based_Outpatient_Clinic.asp,716-373-7709,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"465 Union Street
Olean, NY 14760-2658
(42.08444067300047, -78.42992084399964)","465 Union Street
Olean, NY 14760-2658
",42.084440673,-78.429920844
528GP,Oswego VA Outpatient Clinic ,http://www.syracuse.va.gov/locations/Oswego_Community_Based_Outpatient_Clinic.asp,315-207-0120,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"437 State Route
Oswego, NY 13126
(43.45049317900049, -76.49309741899964)","437 State Route
Oswego, NY 13126
",43.450493179,-76.493097419
528GV,Plattsburgh VA Outpatient Clinic ,http://www.albany.va.gov/locations/plattsburgh.asp,518-561-6247,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"80 Sharron Avenue
Plattsburgh, NY 12901
(44.679089054000485, -73.45169110199964)","80 Sharron Avenue
Plattsburgh, NY 12901
",44.679089054,-73.451691102
528GE,Rochester VA Outpatient Clinic ,http://www.canandaigua.va.gov/locations/rochester.asp,585-463-2600,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"465 Westfall Road
Rochester, NY 14620
(43.11501898300048, -77.60665080899963)","465 Westfall Road
Rochester, NY 14620
",43.115018983,-77.606650809
528GM,Rome - Donald J. Mitchell VA Outpatient Clinic ,http://www.syracuse.va.gov/locations/Rome_Community_Based_Outpatient_Clinic.asp,315-334-7100,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"125 Brookley Road
Rome, NY 13441
(43.21301733000047, -75.41907839399965)","125 Brookley Road
Rome, NY 13441
",43.21301733,-75.419078394
528G2,Saranac Lake ,http://www.albany.va.gov/locations/Saranac_Lake.asp,518-626-5237,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"33 Depot St
Saranac Lake, NY 12983
(44.3303899710005, -74.13208042799965)","33 Depot St
Saranac Lake, NY 12983
",44.330389971,-74.132080428
528GW,Schenectady VA Outpatient Clinic ,http://www.albany.va.gov/locations/schenectady.asp,518-346-3334,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"1322 Gerling Street
Schenectady, NY 12308
(42.823290647000476, -73.90936017099966)","1322 Gerling Street
Schenectady, NY 12308
",42.823290647,-73.909360171
528GQ,Springville ,http://www.buffalo.va.gov/locations/Springville_Community_Based_Outpatient_Clinic.asp,716-592-7400,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"27 Franklin Street
Springville, NY 14141
(42.50927911800045, -78.66447022699964)","27 Franklin Street
Springville, NY 14141
",42.509279118,-78.664470227
528G9,Tompkins/Cortland County ,http://www.syracuse.va.gov/locations/Tompkins_Cortland_County_VA_Outpatient_Clinic.asp,607-347-4101,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"1451 Dryden Road
Freeville, NY 13068
(42.4723977000005, -76.39832719199967)","1451 Dryden Road
Freeville, NY 13068
",42.4723977,-76.398327192
528GX,Troy VA Outpatient Clinic ,http://www.albany.va.gov/locations/troy.asp,518-274-7707,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"295 River Street
Troy, NY 12180
(42.73245893000046, -73.69033108699966)","295 River Street
Troy, NY 12180
",42.73245893,-73.690331087
528,Watertown VA Outpatient Clinic ,http://www.syracuse.va.gov/locations/Watertown_Community_Based_Outpatient_Clinic.asp,315-221-7026,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"19472 US Route
Watertown, NY 13601
(43.97554364300049, -75.91156622799963)","19472 US Route
Watertown, NY 13601
",43.975543643,-75.911566228
528G8,Wellsville VA Outpatient Clinic ,http://www.bath.va.gov/locations/wellsville.asp,607-664-4660 Or 607-664-4660,Veterans Health Administration: VISN 2: VA Health Care Upstate New York,"3458 Riverside Drive
Wellsville, NY 14895
(42.14749134200048, -77.97381259799965)","3458 Riverside Drive
Wellsville, NY 14895
",42.147491342,-77.973812598
